Date,Open,High,Low,Close,Adj Close,Volume,company_name
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.45439147949219,183064000,APPLE
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.28792572021484,240616800,APPLE
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.29656982421875,133568000,APPLE
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.38164520263672,147751200,APPLE
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.13874053955078,142333600,APPLE
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.90570831298828,115215200,APPLE
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.6885986328125,133838400,APPLE
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.89530181884766,145946400,APPLE
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.00511169433594,162301200,APPLE
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.07534790039062,200622400,APPLE
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.54269409179688,158929200,APPLE
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.09016418457031,166348400,APPLE
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.88294982910156,135178400,APPLE
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.43289947509766,101729600,APPLE
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.93883514404297,111504800,APPLE
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.35030364990234,102688800,APPLE
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.85475158691406,81803200,APPLE
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.32063293457031,125522000,APPLE
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.66187286376953,112945200,APPLE
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.69648742675781,133560800,APPLE
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.6198501586914,153532400,APPLE
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.58670806884766,80791200,APPLE
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.95514678955078,87642800,APPLE
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.39529418945312,104491200,APPLE
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.70292663574219,87560400,APPLE
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.97293853759766,137250400,APPLE
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.45758819580078,95654400,APPLE
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.06144714355469,147712400,APPLE
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.24987030029297,166651600,APPLE
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.06096649169922,201662400,APPLE
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.77808380126953,200146000,APPLE
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.81417846679688,138808800,APPLE
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.06192779541016,165428800,APPLE
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.94076538085938,114406400,APPLE
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.97539520263672,96820400,APPLE
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.47836303710938,264476000,APPLE
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.740966796875,135445200,APPLE
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,90.63511657714844,212155600,APPLE
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.03523254394531,192623200,APPLE
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.21720886230469,137522400,APPLE
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,87.44522094726562,205256800,APPLE
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.4605484008789,130646000,APPLE
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.20732116699219,140223200,APPLE
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.03669738769531,110737200,APPLE
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.03669738769531,114041600,APPLE
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.44520568847656,118655600,APPLE
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.15835571289062,112424400,APPLE
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.30474090576172,117092000,APPLE
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,94.71028137207031,125642800,APPLE
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.87594604492188,90257200,APPLE
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,94.43827056884766,191649200,APPLE
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.00106811523438,170989200,APPLE
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,96.66130828857422,153198000,APPLE
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.47189331054688,110577600,APPLE
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,95.27901458740234,92186800,APPLE
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,97.28692626953125,90318000,APPLE
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.9441909790039,103433200,APPLE
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,96.21371459960938,89001600,APPLE
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.83441925048828,197004400,APPLE
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,91.60692596435547,185438800,APPLE
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,93.77803039550781,121214000,APPLE
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,92.23748779296875,103625600,APPLE
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,94.00553131103516,90329200,APPLE
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,95.14302062988281,158130000,APPLE
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,105.10340881347656,374336800,APPLE
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,107.75176239013672,308151200,APPLE
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,108.47134399414062,173071600,APPLE
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,108.86450958251953,121776800,APPLE
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.66271209716797,202428800,APPLE
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,110.10124206542969,198045600,APPLE
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.7015609741211,212403600,APPLE
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,108.37954711914062,187902400,APPLE
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,111.98147583007812,165598000,APPLE
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,113.96326446533203,210082000,APPLE
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,113.86170196533203,165565200,APPLE
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,113.5644302368164,119561600,APPLE
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.5107421875,105633600,APPLE
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,114.65441131591797,145538000,APPLE
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.19855499267578,126907200,APPLE
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.23808288574219,338054800,APPLE
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,124.71205139160156,345937600,APPLE
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,123.6889419555664,211495600,APPLE
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.37098693847656,163022400,APPLE
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,123.87226867675781,155552400,APPLE
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,123.67160034179688,187630000,APPLE
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,127.86556243896484,225702700,APPLE
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.95877075195312,151948100,APPLE
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.2041015625,200119000,APPLE
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,119.77984619140625,257599600,APPLE
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,119.8591079711914,332607200,APPLE
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,111.79320526123047,231366600,APPLE
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.25225067138672,176940500,APPLE
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,112.45709991455078,182274400,APPLE
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.98065948486328,180860300,APPLE
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.31007385253906,140150100,APPLE
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,114.48844146728516,184642000,APPLE
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,111.10948181152344,154679000,APPLE
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.33577728271484,178011000,APPLE
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,105.86763000488281,287104900,APPLE
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,109.07814025878906,195713800,APPLE
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,110.7923812866211,183055400,APPLE
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,106.14506530761719,150718700,APPLE
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,107.23506164550781,167743300,APPLE
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.25811767578125,149981400,APPLE
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,113.9137191772461,137672400,APPLE
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,113.05164337158203,99382200,APPLE
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,114.75598907470703,142675200,APPLE
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,115.7270736694336,116120400,APPLE
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,111.99138641357422,144712000,APPLE
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,115.439697265625,106243800,APPLE
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,112.13011169433594,161498200,APPLE
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,114.03263854980469,96849000,APPLE
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.92362976074219,83477200,APPLE
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,115.90543365478516,100506900,APPLE
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,123.26781463623047,240226800,APPLE
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.99784088134766,262330500,APPLE
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,120.0870132446289,150712000,APPLE
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,119.61139678955078,112559200,APPLE
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,117.936767578125,115393800,APPLE
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,114.9244384765625,120639300,APPLE
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,116.44052124023438,124423700,APPLE
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.80635070800781,89946000,APPLE
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.69652557373047,101988000,APPLE
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,113.99300384521484,82572600,APPLE
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,114.0029067993164,111850700,APPLE
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.5387954711914,92276800,APPLE
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.18793487548828,143937800,APPLE
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.27044677734375,146129200,APPLE
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,107.86925506591797,190272600,APPLE
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.7800521850586,122866900,APPLE
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.43486785888672,107624400,APPLE
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,113.90381622314453,138235500,APPLE
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,117.94668579101562,126387100,APPLE
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.81268310546875,114457900,APPLE
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.46019744873047,154515300,APPLE
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,115.11279296875,138023400,APPLE
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.60676574707031,112295000,APPLE
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.32884216308594,103162300,APPLE
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.37847900390625,81581900,APPLE
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.41078186035156,91183000,APPLE
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.50750732421875,74271000,APPLE
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,117.15755462646484,76322100,APPLE
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.76304626464844,74113000,APPLE
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.47266387939453,73604300,APPLE
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,113.00845336914062,127959300,APPLE
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.3187026977539,113874200,APPLE
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.17234802246094,76499200,APPLE
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.72820281982422,46691300,APPLE
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,118.17002868652344,169410200,APPLE
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.81289672851562,127728200,APPLE
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,122.17023468017578,89004200,APPLE
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,122.03128051757812,78967600,APPLE
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.34636688232422,78260400,APPLE
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.83528137207031,86712000,APPLE
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.46062469482422,82225500,APPLE
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,120.87985229492188,115089200,APPLE
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.32904815673828,81312200,APPLE
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.50518798828125,86939800,APPLE
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.87985229492188,79184500,APPLE
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,126.93475341796875,157243700,APPLE
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,126.86526489257812,98208600,APPLE
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.74869537353516,94359800,APPLE
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,125.7237777709961,192541500,APPLE
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.28216552734375,121251600,APPLE
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.90518188476562,168904800,APPLE
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.9919891357422,88223700,APPLE
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.9945068359375,54930100,APPLE
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.6796417236328,124486200,APPLE
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.8730926513672,121047300,APPLE
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.73159790039062,96452100,APPLE
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.70921325683594,99116600,APPLE
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.45346069335938,143301900,APPLE
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,130.04161071777344,97664900,APPLE
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,125.66422271728516,155088000,APPLE
